Timestamp,Station_Name,Longitude,Latitude,Address,Distance_km,ETA_min,Suburb_Location_Lat,Suburb_Location_Lon
2025-04-28T10:34:57.773134,bp pulse,144.898079,-37.534418,"470 Donnybrook Road, Melbourne, VIC, 3064",10.55,15.45,-37.5442344,145.0076408
2025-04-28T10:35:00.690718,JOLT,145.017458,-37.975499,"588 Balcombe Road, Melbourne, VIC, 3193",1.02,2.52,-37.9706564,145.0212822
2025-04-28T10:35:02.935634,ChargeFox,145.09544,-37.849666,"238 Warrigal Road, Melbourne, VIC, 3124",2.78,4.55,-37.8374349,145.1115353
2025-04-28T10:35:03.983610,ChargeFox,144.599737,-37.715307,"Bridge Rd, Cobblebank, VIC, 3338",14.29,17.35,-37.7917062,144.5494853
2025-04-28T10:35:06.148959,bp pulse,145.25378,-37.798928,"420 Maroondah Highway, Melbourne, VIC, 3134",3.22,6.17,-37.7955004,145.2801507
2025-04-28T10:35:08.254186,bp pulse,144.993801,-37.647825,"1 Scanlon Drive, Melbourne, VIC, 3076",6.77,10.37,-37.6362329,145.0265708
2025-04-28T10:35:10.720995,bp pulse,144.739608,-37.756332,"Western Highway, Caroline Springs Boulevard, Melbourne, VIC, 3023",3,5.43,-37.7340623,144.7370017
2025-04-28T10:35:12.703484,Evie,145.115953,-38.054794,"8 Swansea Road, Melbourne, VIC, 3196",1.34,5.15,-38.0497386,145.121407
2025-04-28T10:35:13.720247,Evie,144.729187,-37.581831,"98-122 O'Shanassy Street, Sunbury, VIC, 3429",0.48,3.03,-37.5791363,144.7279832
2025-04-28T10:35:15.875930,ChargeFox,145.281708,-38.107852,"125 High Street, Melbourne, VIC, 3977",4.26,9.7,-38.1199326,145.3182716
2025-04-28T10:35:18.342090,ChargeFox,144.924066,-37.708486,"50 Wheatsheaf Road, Melbourne, VIC, 3046",5.08,11.07,-37.6694522,144.9350241
2025-04-28T10:35:20.283468,AmpCharge,145.166811,-37.941731,"754-768 Princes Highway, Melbourne, VIC, 3171",6.67,11.98,-37.9623312,145.1346687
2025-04-28T10:35:21.149080,Evie,145.118395,-37.510615,"74 Church Street, Whittlesea, VIC, 3757",0.96,2.1,-37.5121301,145.1177321
2025-04-28T10:35:22.441511,ChargeFox,144.599737,-37.715307,"Bridge Rd, Cobblebank, VIC, 3338",13.39,15.87,-37.7934621,144.5595902
2025-04-28T10:35:24.480611,Moose Toys,145.085796,-37.973632,"29 Grange Road, Melbourne, VIC, 3192",5.35,10.97,-38.0102322,145.0929673
2025-04-28T10:35:25.488723,ChargeFox,144.599737,-37.715307,"Bridge Rd, Cobblebank, VIC, 3338",5.21,7.57,-37.7323715,144.5708942
2025-04-28T10:35:28.369328,Evie,144.782132,-37.696554,"410 Melton Highway, Melbourne, VIC, 3038",2.58,5.53,-37.6997223,144.7653295
2025-04-28T10:35:29.132038,Evie,145.118395,-37.510615,"74 Church Street, Whittlesea, VIC, 3757",5.1,5.25,-37.4927455,145.1572676
2025-04-28T10:35:32.969585,ChargeFox,144.920987,-37.723624,"563 Pascoe Vale Road, Melbourne, VIC, 3044",0.91,3.38,-37.7180181,144.9215041
2025-04-28T10:35:35.350478,ChargeFox,145.134114,-37.91447,"26 Ancora Imparo Way, Melbourne, VIC, 3168",1.06,3.87,-37.9133914,145.1301259
2025-04-28T10:35:37.233726,Evie,145.086085,-37.91024,"206 Warrigal Road, Melbourne, VIC, 3167",2.39,5.5,-37.9248257,145.0921745
2025-04-28T10:35:40.002947,EVUp,145.279595,-38.087022,"1063 South Gippsland Highway, Melbourne, VIC, 3977",2.88,5.52,-38.102184,145.2949057
2025-04-28T10:35:42.254433,bp pulse,145.223135,-37.97077,"Stud Road, Melbourne, VIC, 3175",2.54,6.72,-37.98749,145.2147923
2025-04-28T10:35:44.141176,ChargeFox,145.135069,-38.151687,"47-49 Moorooduc Hwy, Melbourne, VIC, 3199",1.73,5.27,-38.150925,145.142239
2025-04-28T10:35:46.965494,Evie,144.772413,-37.784565,"20 Mount Derrimut Road, Melbourne, VIC, 3026",2.54,6.28,-37.7686602,144.7713077
2025-04-28T10:35:49.024032,Exploren,145.128455,-37.786635,"659 Doncaster Road, Melbourne, VIC, 3108",3.02,9.1,-37.7726251,145.1131159
2025-04-28T10:35:51.080388,ChargeFox,144.924066,-37.708486,"50 Wheatsheaf Road, Melbourne, VIC, 3046",4.82,10.08,-37.6750485,144.9242188
2025-04-28T10:35:51.980442,bp pulse,144.898079,-37.534418,"470 Donnybrook Road, Melbourne, VIC, 3064",10.74,16.43,-37.5432106,145.0085889
2025-04-28T10:35:54.412690,ChargeFox,144.827103,-37.832834,"494 Grieve Parade, Melbourne, VIC, 3025",1.27,6.62,-37.8378229,144.8342853
2025-04-28T10:35:56.740439,AmpCharge,145.073586,-37.659606,"377 Plenty Road, Melbourne, VIC, 3082",7.45,12.82,-37.6146532,145.0933095
2025-04-28T10:35:59.136965,ChargeFox,144.972123,-37.776348,"126 Weston Street, Melbourne, VIC, 3057",1.7,5.22,-37.7688802,144.9776825
2025-04-28T10:36:01.444193,bp pulse,144.739608,-37.756332,"Western Highway, Caroline Springs Boulevard, Melbourne, VIC, 3023",0.99,2.27,-37.7481414,144.739508
2025-04-28T10:36:02.721774,bp pulse,144.898079,-37.534418,"470 Donnybrook Road, Melbourne, VIC, 3064",1.92,5.37,-37.5344793,144.9120372
2025-04-28T10:36:04.888805,bp pulse,144.993801,-37.647825,"1 Scanlon Drive, Melbourne, VIC, 3076",5.88,9.25,-37.627671,145.0254821
2025-04-28T10:36:07.285715,bp pulse,144.993801,-37.647825,"1 Scanlon Drive, Melbourne, VIC, 3076",11.95,12.15,-37.5902461,144.9342136
2025-04-28T10:36:09.177368,AmpCharge,145.143699,-37.90099,"622-626 Blackburn Road, Melbourne, VIC, 3150",4.61,8.97,-37.8758579,145.1284529
2025-04-28T10:36:12.994955,ChargeFox,145.09544,-37.849666,"238 Warrigal Road, Melbourne, VIC, 3124",3.02,7.28,-37.8384623,145.0740767
2025-04-28T10:36:16.582729,Evie,144.782132,-37.696554,"410 Melton Highway, Melbourne, VIC, 3038",2.87,6.72,-37.7092585,144.7872516
2025-04-28T10:36:18.705960,JOLT,145.041463,-37.956312,"322 Bay Road, Melbourne, VIC, 3192",2.26,5.35,-37.9670081,145.0546951
2025-04-28T10:36:21.066820,ChargeFox,145.029635,-37.855584,"290 Glenferrie Road, Melbourne, VIC, 3144",0.65,2.77,-37.8576088,145.0350666
2025-04-28T10:36:24.856477,ChargeFox,145.279866,-37.79692,"4-16 Devon Street, Melbourne, VIC, 3136",8.98,15.25,-37.7571582,145.3458656
2025-04-28T10:36:27.214524,ChargeFox,145.281708,-38.107852,"125 High Street, Melbourne, VIC, 3977",0.72,2.3,-38.1087492,145.2895959
2025-04-28T10:36:29.653902,ChargeFox,144.614101,-37.909729,"104 Shipwright Parade, Melbourne, VIC, 3030",9.03,15.65,-37.850401,144.5882783
2025-04-28T10:36:33.521444,Evie,145.027236,-37.863419,"110-122 Wattletree Road, Melbourne, VIC, 3143",1.94,6.63,-37.8709314,145.0193037
2025-04-28T10:36:35.709996,bp pulse,144.993801,-37.647825,"1 Scanlon Drive, Melbourne, VIC, 3076",5.64,9.73,-37.6303914,145.0273223
2025-04-28T10:36:39.412994,ChargeFox,144.827103,-37.832834,"494 Grieve Parade, Melbourne, VIC, 3025",5.62,11.18,-37.7983442,144.8110919
2025-04-28T10:36:41.589469,AmpCharge,145.073586,-37.659606,"377 Plenty Road, Melbourne, VIC, 3082",7.37,12.37,-37.6132253,145.0980154
2025-04-28T10:36:45.438653,Moose Toys,145.085796,-37.973632,"29 Grange Road, Melbourne, VIC, 3192",5.13,11.08,-38.0021533,145.0974829
2025-04-28T10:36:47.602674,ChargeFox,145.120516,-37.817982,"1 Main Street, Melbourne, VIC, 3128",3.11,8.32,-37.8171289,145.0949242
2025-04-28T10:36:51.025798,ChargeFox,145.06833,-37.759487,"451 Lower Heidelberg Road, Melbourne, VIC, 3084",1.19,4.45,-37.7524788,145.0701284
2025-04-28T10:36:52.053446,ChargeFox,144.599737,-37.715307,"Bridge Rd, Cobblebank, VIC, 3338",14.2,17.4,-37.7924237,144.5498933
2025-04-28T10:36:54.143194,Evie,144.772413,-37.784565,"20 Mount Derrimut Road, Melbourne, VIC, 3026",7.83,9.78,-37.7987978,144.776051
2025-04-28T10:36:56.094227,ChargeFox,145.120516,-37.817982,"1 Main Street, Melbourne, VIC, 3128",2.6,6.63,-37.8366236,145.1233644
2025-04-28T10:36:57.896811,bp pulse,145.25378,-37.798928,"420 Maroondah Highway, Melbourne, VIC, 3134",3.75,11.22,-37.8158726,145.2291113
2025-04-28T10:37:00.566682,EVUp,145.279595,-38.087022,"1063 South Gippsland Highway, Melbourne, VIC, 3977",2.07,4.65,-38.0997308,145.2807256
2025-04-28T10:37:02.908631,ChargeFox,145.124142,-38.139738,"15 Beach Street, Melbourne, VIC, 3199",5.05,8.7,-38.170954,145.0972517
2025-04-28T10:37:05.100071,ChargeFox,144.662341,-37.901958,"22 Synnot Street, Melbourne, VIC, 3030",1.02,3.42,-37.9047634,144.6530424
2025-04-28T10:37:07.178494,ChargeFox,144.724294,-37.828926,"117 Alcock Road, Melbourne, VIC, 3029",3.16,6.8,-37.8237397,144.7132186
2025-04-28T10:37:09.951914,ChargeFox,144.969519,-37.702474,"99 Jukes Road, Melbourne, VIC, 3060",2.53,7.13,-37.7146535,144.9605402
2025-04-28T10:37:11.844274,JOLT,145.041463,-37.956312,"322 Bay Road, Melbourne, VIC, 3192",5.29,11.13,-37.9381127,145.0014764
2025-04-28T10:37:12.873079,ChargeFox,144.599737,-37.715307,"Bridge Rd, Cobblebank, VIC, 3338",14.42,17.98,-37.792199,144.5486025
2025-04-28T10:37:15.135065,Evie,145.24882,-38.005187,"125 Princes Highway, Melbourne, VIC, 3175",9.77,11.35,-38.0097571,145.326648
2025-04-28T10:37:18.556917,ChargeFox,145.062994,-37.681565,"Clements Dr, Melbourne, VIC, 3083",2.65,6.9,-37.6982468,145.0596757
2025-04-28T10:37:20.504667,ChargeFox,145.062994,-37.681565,"Clements Dr, Melbourne, VIC, 3083",4.16,8.65,-37.6734151,145.0272333
2025-04-28T10:37:23.338016,ChargeFox,144.885528,-37.713652,"29-35 Louis Street, Airport West, VIC, 3042",1.56,4.87,-37.7222576,144.8834942
2025-04-28T10:37:25.147314,Evie,144.993264,-37.804475,"7-11 Stanton Street, Melbourne, VIC, 3067",0.82,3.77,-37.80745,144.9907213
2025-04-28T10:37:26.939578,ChargeFox,144.724294,-37.828926,"117 Alcock Road, Melbourne, VIC, 3029",3.62,8.48,-37.8321522,144.69462
2025-04-28T10:37:30.772938,ChargeFox,145.142444,-37.72293,"40 Brougham Street, Melbourne, VIC, 3095",5.84,11.58,-37.732231,145.1014989
2025-04-28T10:37:32.825498,ChargeFox,144.930032,-37.83076,"481 Plummer Street, Melbourne, VIC, 3207",1.66,4.52,-37.8245644,144.922933
2025-04-28T10:37:34.931677,Evie,145.24882,-38.005187,"125 Princes Highway, Melbourne, VIC, 3175",6.13,9.75,-38.0266156,145.3045626
2025-04-28T10:37:37.111171,ChargeFox,145.034439,-37.820942,"1 Grace Street, Melbourne, VIC, 3122",0.79,3.67,-37.8244246,145.0317207
2025-04-28T10:37:39.945484,ChargeFox,145.180072,-37.95286,"550 Princes Highway, Melbourne, VIC, 3174",3.22,8.35,-37.9503548,145.1665966
2025-04-28T10:37:40.716710,Evie,145.118395,-37.510615,"74 Church Street, Whittlesea, VIC, 3757",1.49,2.28,-37.5040691,145.1090152
2025-04-28T10:37:44.825147,bp pulse,145.223135,-37.97077,"Stud Road, Melbourne, VIC, 3175",2.55,6.92,-37.9558319,145.2143234
2025-04-28T10:37:49.607042,AmpCharge,145.296273,-37.823223,"Gatwick Rd, Melbourne, VIC, 3153",3.1,6.47,-37.8315054,145.3110008
2025-04-28T10:37:53.176552,Evie,144.915231,-37.772574,"66 The Parade, Melbourne, VIC, 3032",0.75,2.63,-37.7753252,144.921825
2025-04-28T10:37:55.612942,Evie,145.182558,-38.088428,"1095 Frankston Dandenong Road, Melbourne, VIC, 3201",8.1,11.03,-38.0761008,145.1472438
2025-04-28T10:37:56.768393,ChargeFox,144.599737,-37.715307,"Bridge Rd, Cobblebank, VIC, 3338",14.1,17.12,-37.793821,144.5506713
2025-04-28T10:37:58.960296,bp pulse,144.993801,-37.647825,"1 Scanlon Drive, Melbourne, VIC, 3076",6.3,11.2,-37.6381563,144.9353302
2025-04-28T10:38:01.428239,ChargeFox,145.029635,-37.855584,"290 Glenferrie Road, Melbourne, VIC, 3144",2.1,6.4,-37.8563442,145.0193207
2025-04-28T10:38:05.330328,ChargeFox,145.085511,-37.887755,"1341 Princes Highway, Melbourne, VIC, 3145",2.22,6.23,-37.8822799,145.1001365
2025-04-28T10:38:07.793652,JOLT,145.230453,-37.898589,"1335 Ferntree Gully Road, Melbourne, VIC, 3179",5.49,7.73,-37.8688729,145.2126338
2025-04-28T10:38:10.535485,ChargeFox,144.599737,-37.715307,"Bridge Rd, Cobblebank, VIC, 3338",0.84,4.28,-37.7125512,144.6040773
2025-04-28T10:38:13.506485,bp pulse,144.993801,-37.647825,"1 Scanlon Drive, Melbourne, VIC, 3076",6.78,11.58,-37.6641298,144.959583
2025-04-28T10:38:15.598791,ChargeFox,144.930032,-37.83076,"481 Plummer Street, Melbourne, VIC, 3207",1.36,3.77,-37.8333613,144.9219203
2025-04-28T10:38:17.451657,ChargeFox,145.142444,-37.72293,"40 Brougham Street, Melbourne, VIC, 3095",7.29,14.92,-37.6733272,145.1588075
2025-04-28T10:38:23.401012,ChargeFox,144.614101,-37.909729,"104 Shipwright Parade, Melbourne, VIC, 3030",5.12,11.07,-37.8800365,144.6170498
2025-04-28T10:38:26.208326,AmpCharge,144.80928,-37.846491,"1 Horsburgh Drive, Melbourne, VIC, 3025",4.17,8.17,-37.8671503,144.8294637
2025-04-28T10:38:28.240640,ChargeFox,145.011346,-37.812423,"620 Victoria Street, Melbourne, VIC, 3121",2.18,5.53,-37.8191777,145.0167539
2025-04-28T10:38:30.317625,Evie,144.782132,-37.696554,"410 Melton Highway, Melbourne, VIC, 3038",4.59,6.88,-37.7062908,144.8039161
2025-04-28T10:38:32.452934,Evie,144.882508,-37.684085,"239-241 Mickleham Road, Melbourne, VIC, 3049",3.48,6.52,-37.6804576,144.9123982
2025-04-28T10:38:34.595638,bp pulse,144.993801,-37.647825,"1 Scanlon Drive, Melbourne, VIC, 3076",5.33,8.82,-37.6245646,145.0136597
2025-04-28T10:38:38.529426,Evie,144.882508,-37.684085,"239-241 Mickleham Road, Melbourne, VIC, 3049",5.44,10.82,-37.6730847,144.9282577
2025-04-28T10:38:40.688052,bp pulse,144.993801,-37.647825,"1 Scanlon Drive, Melbourne, VIC, 3076",12.32,14.63,-37.603329,144.9253134
2025-04-28T10:38:42.882370,ChargeFox,144.662341,-37.901958,"22 Synnot Street, Melbourne, VIC, 3030",2.26,5.12,-37.907984,144.6416748
2025-04-28T10:38:45.777710,ChargeFox,144.961488,-37.718971,"11 Boundary Road, Melbourne, VIC, 3046",1.35,5.27,-37.7272635,144.9678538
2025-04-28T10:38:49.768670,Evie,145.256979,-38.051221,"75S Lynbrook Boulevard, Melbourne, VIC, 3975",1.13,2.95,-38.0558639,145.2561128
2025-04-28T10:38:52.473433,ChargeFox,144.962027,-37.771481,"1 David Street, Melbourne, VIC, 3056",0.78,4.32,-37.7664715,144.9613103
2025-04-28T10:38:57.245699,ChargeFox,144.599737,-37.715307,"Bridge Rd, Cobblebank, VIC, 3338",13.17,18.12,-37.7821653,144.5503709
2025-04-28T10:39:00.130676,ChargeFox,144.967322,-37.742419,"82 Russell Street, Melbourne, VIC, 3058",0.56,3.2,-37.7449752,144.9643314
2025-04-28T10:39:02.039165,ChargeFox,145.142444,-37.72293,"40 Brougham Street, Melbourne, VIC, 3095",7.29,14.92,-37.6733272,145.1588075
2025-04-28T10:39:04.135470,ChargeFox,144.885528,-37.713652,"29-35 Louis Street, Airport West, VIC, 3042",2.79,6.95,-37.7000743,144.8908894
2025-04-28T10:39:06.338330,AmpCharge,145.073586,-37.659606,"377 Plenty Road, Melbourne, VIC, 3082",5.51,10.22,-37.6403391,145.084278
2025-04-28T10:39:11.817061,ChargeFox,144.614101,-37.909729,"104 Shipwright Parade, Melbourne, VIC, 3030",3.05,7.68,-37.8958126,144.6304628
2025-04-28T10:39:13.869816,bp pulse,144.993801,-37.647825,"1 Scanlon Drive, Melbourne, VIC, 3076",3.55,8.12,-37.6523847,145.0315487
2025-04-28T10:39:15.964950,bp pulse,145.007065,-37.90017,"Cnr Nepean Highway and North Road, Melbourne, VIC, 3187",2.17,5.98,-37.9081962,144.9957991
2025-04-28T10:39:17.792890,Moose Toys,145.085796,-37.973632,"29 Grange Road, Melbourne, VIC, 3192",4.38,9.03,-37.9715559,145.124582
2025-04-28T10:39:20.140732,ChargeFox,145.135069,-38.151687,"47-49 Moorooduc Hwy, Melbourne, VIC, 3199",5.88,9.23,-38.1353489,145.1666795
2025-04-28T10:39:21.921146,ChargeFox,145.502872,-37.650986,"80 Healesville Kinglake Road, Healesville, VIC, 3777",3.63,5.98,-37.6635261,145.4817549
2025-04-28T10:39:24.305028,bp pulse,144.993801,-37.647825,"1 Scanlon Drive, Melbourne, VIC, 3076",8.44,12.95,-37.6601922,144.9408062
2025-04-28T10:39:30.305228,bp pulse,144.739608,-37.756332,"Western Highway, Caroline Springs Boulevard, Melbourne, VIC, 3023",3.4,6.53,-37.7326399,144.733868
2025-04-28T10:39:31.349898,ChargeFox,144.599737,-37.715307,"Bridge Rd, Cobblebank, VIC, 3338",14.03,17.33,-37.7852115,144.5605697
2025-04-28T10:39:32.800007,ChargeFox,144.599737,-37.715307,"Bridge Rd, Cobblebank, VIC, 3338",13.91,17.13,-37.787905,144.5592084
2025-04-28T10:39:34.577924,ChargeFox,144.959594,-37.815888,"501 Bourke Street, Melbourne, VIC, 3000",0.4,2.45,-37.8142454,144.9631732
2025-04-28T10:39:35.618221,ChargeFox,144.599737,-37.715307,"Bridge Rd, Cobblebank, VIC, 3338",14.47,21,-37.7853138,144.5406661
2025-04-28T10:39:37.465846,AmpCharge,145.051589,-37.826615,"73 Camberwell Road, Melbourne, VIC, 3123",2.93,7.82,-37.8163364,145.0687942
2025-04-28T10:39:41.385909,JOLT,145.240953,-37.858866,"193-195 Stud Road, Melbourne, VIC, 3152",5.54,9.77,-37.8379885,145.2121845
2025-04-28T10:39:44.996435,ChargeFox,144.827103,-37.832834,"494 Grieve Parade, Melbourne, VIC, 3025",3.59,7.98,-37.8119107,144.8154073
2025-04-28T10:39:46.863369,ChargeFox,145.342013,-38.093164,"Matterhorn Dr, Melbourne, VIC, 3978",2.77,4.35,-38.1028681,145.3302814
2025-04-28T10:39:49.680526,AmpCharge,145.23639,-37.90804,"940 Stud Road, Melbourne, VIC, 3178",2.63,4.33,-37.9239267,145.2447672
2025-04-28T10:39:50.729871,ChargeFox,144.599737,-37.715307,"Bridge Rd, Cobblebank, VIC, 3338",13.74,16.38,-37.7884948,144.5582739
2025-04-28T10:39:52.878829,ChargeFox,145.083057,-37.884293,"1341 Princes Highway, Melbourne, VIC, 3145",3.25,6.92,-37.876835,145.0658739
2025-04-28T10:39:54.956697,Evie,144.782132,-37.696554,"410 Melton Highway, Melbourne, VIC, 3038",6.06,6.08,-37.7205762,144.8047614
2025-04-28T10:39:59.158856,AmpCharge,145.073586,-37.659606,"377 Plenty Road, Melbourne, VIC, 3082",10.74,18.97,-37.5979507,145.0753657
2025-04-28T10:40:01.842699,bp pulse,145.264097,-38.110217,"1025 Cranbourne Frankston Road, Melbourne, VIC, 3977",2.28,7.28,-38.102241,145.2517182
2025-04-28T10:40:04.414222,Evie,144.729187,-37.581831,"98-122 O'Shanassy Street, Sunbury, VIC, 3429",1.51,4.38,-37.5772947,144.7161349
2025-04-28T10:40:06.736620,ChargeFox,145.135069,-38.151687,"47-49 Moorooduc Hwy, Melbourne, VIC, 3199",5.14,7.65,-38.1379689,145.1628252
2025-04-28T10:40:09.476390,ChargeFox,145.180072,-37.95286,"550 Princes Highway, Melbourne, VIC, 3174",4,8.75,-37.9359053,145.2051222
2025-04-28T10:40:12.420296,bp pulse,144.739608,-37.756332,"Western Highway, Caroline Springs Boulevard, Melbourne, VIC, 3023",11.67,18.57,-37.705345,144.6794568
2025-04-28T10:40:14.317314,bp pulse,145.007065,-37.90017,"Cnr Nepean Highway and North Road, Melbourne, VIC, 3187",2.7,6.72,-37.9171728,145.0163663
2025-04-28T10:40:16.366070,Evie,144.89418,-37.802342,"38 Raleigh Street, Melbourne, VIC, 3011",1.76,4.25,-37.8054508,144.879879
2025-04-28T10:40:18.611276,bp pulse,144.993801,-37.647825,"1 Scanlon Drive, Melbourne, VIC, 3076",5.31,10.15,-37.6755673,144.9898056
2025-04-28T10:40:20.430322,ChargeFox,145.120516,-37.817982,"1 Main Street, Melbourne, VIC, 3128",2.03,6.62,-37.8148997,145.1062282
2025-04-28T10:40:22.732302,JOLT,145.041463,-37.956312,"322 Bay Road, Melbourne, VIC, 3192",3.49,6.65,-37.9502592,145.0043868
2025-04-28T10:40:24.843828,ChargeFox,144.614101,-37.909729,"104 Shipwright Parade, Melbourne, VIC, 3030",0.56,2.63,-37.9110402,144.6113082
2025-04-28T10:40:27.281937,ChargeFox,145.342013,-38.093164,"Matterhorn Dr, Melbourne, VIC, 3978",7.73,12.62,-38.0398297,145.3451089
2025-04-28T10:40:30.746872,ChargeFox,145.142444,-37.72293,"40 Brougham Street, Melbourne, VIC, 3095",1.71,5.32,-37.713736,145.147673
2025-04-28T10:40:33.106340,AmpCharge,145.296273,-37.823223,"Gatwick Rd, Melbourne, VIC, 3153",5.46,7.67,-37.8054372,145.3280915
2025-04-28T10:40:35.632361,Evie,145.182558,-38.088428,"1095 Frankston Dandenong Road, Melbourne, VIC, 3201",2.4,5.28,-38.1003312,145.1788657
