Timestamp,Station_Name,Longitude,Latitude,Address,Distance_km,ETA_min,Suburb_Location_Lat,Suburb_Location_Lon
2025-04-28T10:40:37.715234,Evie,144.993264,-37.804475,"7-11 Stanton Street, Melbourne, VIC, 3067",0.67,4.03,-37.8045508,144.9988542
2025-04-28T10:50:39.179591,bp pulse,144.898079,-37.534418,"470 Donnybrook Road, Melbourne, VIC, 3064",10.55,15.52,-37.5442344,145.0076408
2025-04-28T10:50:43.565344,ChargeFox,145.09544,-37.849666,"238 Warrigal Road, Melbourne, VIC, 3124",2.78,4.55,-37.8374349,145.1115353
2025-04-28T10:50:44.592520,Evie,144.572248,-37.722813,"201 Exford Road, Weir Views, VIC, 3338",10.99,13.13,-37.7917062,144.5494853
2025-04-28T10:50:47.164958,ChargeFox,145.279866,-37.79692,"4-16 Devon Street, Melbourne, VIC, 3136",1.95,4.52,-37.7955004,145.2801507
2025-04-28T10:50:49.365047,bp pulse,144.993801,-37.647825,"1 Scanlon Drive, Melbourne, VIC, 3076",6.77,10.38,-37.6362329,145.0265708
2025-04-28T10:50:51.760209,bp pulse,144.739608,-37.756332,"Western Highway, Caroline Springs Boulevard, Melbourne, VIC, 3023",3,5.48,-37.7340623,144.7370017
2025-04-28T10:50:54.097938,Evie,145.115953,-38.054794,"8 Swansea Road, Melbourne, VIC, 3196",1.34,5.2,-38.0497386,145.121407
2025-04-28T10:50:55.130232,Evie,144.729187,-37.581831,"98-122 O'Shanassy Street, Sunbury, VIC, 3429",0.48,3.07,-37.5791363,144.7279832
2025-04-28T10:50:57.348684,ChargeFox,145.281708,-38.107852,"125 High Street, Melbourne, VIC, 3977",4.26,9.75,-38.1199326,145.3182716
2025-04-28T10:51:00.063255,Evie,144.922268,-37.676814,"1177-1183 Pascoe Vale Road, Melbourne, VIC, 3047",2.5,6.03,-37.6694522,144.9350241
2025-04-28T10:51:01.851337,AmpCharge,145.166811,-37.941731,"754-768 Princes Highway, Melbourne, VIC, 3171",6.67,12.05,-37.9623312,145.1346687
2025-04-28T10:51:02.621955,Evie,145.118395,-37.510615,"74 Church Street, Whittlesea, VIC, 3757",0.96,2.13,-37.5121301,145.1177321
2025-04-28T10:51:04.046485,Evie,144.572248,-37.722813,"201 Exford Road, Weir Views, VIC, 3338",10.08,11.65,-37.7934621,144.5595902
2025-04-28T10:51:06.234195,Moose Toys,145.085796,-37.973632,"29 Grange Road, Melbourne, VIC, 3192",5.35,10.98,-38.0102322,145.0929673
2025-04-28T10:51:07.266964,Evie,144.572248,-37.722813,"201 Exford Road, Weir Views, VIC, 3338",1.9,3.37,-37.7323715,144.5708942
2025-04-28T10:51:09.949600,AmpCharge,144.755443,-37.694021,"575 Melton Highway, Melbourne, VIC, 3037",2.15,3.85,-37.6997223,144.7653295
2025-04-28T10:51:10.851031,Evie,145.118395,-37.510615,"74 Church Street, Whittlesea, VIC, 3757",5.1,5.27,-37.4927455,145.1572676
2025-04-28T10:51:14.715134,ChargeFox,144.920987,-37.723624,"563 Pascoe Vale Road, Melbourne, VIC, 3044",0.91,3.38,-37.7180181,144.9215041
2025-04-28T10:51:17.147729,ChargeFox,145.134114,-37.91447,"26 Ancora Imparo Way, Melbourne, VIC, 3168",1.06,3.87,-37.9133914,145.1301259
2025-04-28T10:51:18.965824,Evie,145.086085,-37.91024,"206 Warrigal Road, Melbourne, VIC, 3167",2.39,5.5,-37.9248257,145.0921745
2025-04-28T10:51:21.750856,EVUp,145.279595,-38.087022,"1063 South Gippsland Highway, Melbourne, VIC, 3977",2.88,5.55,-38.102184,145.2949057
2025-04-28T10:51:23.876289,bp pulse,145.223135,-37.97077,"Stud Road, Melbourne, VIC, 3175",2.54,6.77,-37.98749,145.2147923
2025-04-28T10:51:26.123845,ChargeFox,145.135069,-38.151687,"47-49 Moorooduc Hwy, Melbourne, VIC, 3199",1.73,5.58,-38.150925,145.142239
2025-04-28T10:51:28.463989,Evie,144.772413,-37.784565,"20 Mount Derrimut Road, Melbourne, VIC, 3026",2.54,6.23,-37.7686602,144.7713077
2025-04-28T10:51:30.639648,Exploren,145.128455,-37.786635,"659 Doncaster Road, Melbourne, VIC, 3108",3.02,9.2,-37.7726251,145.1131159
2025-04-28T10:51:32.968923,Evie,144.922268,-37.676814,"1177-1183 Pascoe Vale Road, Melbourne, VIC, 3047",1.86,5.2,-37.6750485,144.9242188
2025-04-28T10:51:33.743216,bp pulse,144.898079,-37.534418,"470 Donnybrook Road, Melbourne, VIC, 3064",10.74,16.48,-37.5432106,145.0085889
2025-04-28T10:51:35.782448,ChargeFox,144.827103,-37.832834,"494 Grieve Parade, Melbourne, VIC, 3025",1.27,6.63,-37.8378229,144.8342853
2025-04-28T10:51:37.947626,AmpCharge,145.073586,-37.659606,"377 Plenty Road, Melbourne, VIC, 3082",7.45,12.85,-37.6146532,145.0933095
2025-04-28T10:51:40.361913,ChargeFox,144.972123,-37.776348,"126 Weston Street, Melbourne, VIC, 3057",1.7,5.23,-37.7688802,144.9776825
2025-04-28T10:51:43.087839,bp pulse,144.739608,-37.756332,"Western Highway, Caroline Springs Boulevard, Melbourne, VIC, 3023",0.99,2.3,-37.7481414,144.739508
2025-04-28T10:51:44.350565,bp pulse,144.898079,-37.534418,"470 Donnybrook Road, Melbourne, VIC, 3064",1.92,5.37,-37.5344793,144.9120372
2025-04-28T10:51:46.500559,bp pulse,144.993801,-37.647825,"1 Scanlon Drive, Melbourne, VIC, 3076",5.88,9.25,-37.627671,145.0254821
2025-04-28T10:51:48.987142,bp pulse,144.993801,-37.647825,"1 Scanlon Drive, Melbourne, VIC, 3076",11.95,12.22,-37.5902461,144.9342136
2025-04-28T10:51:51.245913,ChargeFox,145.1645,-37.87535,"227-235 Springvale Road, Glen Waverley, VIC, 3150",3.97,7.6,-37.8758579,145.1284529
2025-04-28T10:51:55.063774,ChargeFox,145.09544,-37.849666,"238 Warrigal Road, Melbourne, VIC, 3124",3.02,7.33,-37.8384623,145.0740767
2025-04-28T10:51:59.201603,Evie,144.782132,-37.696554,"410 Melton Highway, Melbourne, VIC, 3038",2.87,6.73,-37.7092585,144.7872516
2025-04-28T10:52:03.442443,ChargeFox,145.029635,-37.855584,"290 Glenferrie Road, Melbourne, VIC, 3144",0.65,2.17,-37.8576088,145.0350666
2025-04-28T10:52:07.559390,Evie,145.312048,-37.76114,"246A Maroondah Highway, Melbourne, VIC, 3116",3.86,6.53,-37.7571582,145.3458656
2025-04-28T10:52:09.893646,ChargeFox,145.281708,-38.107852,"125 High Street, Melbourne, VIC, 3977",0.72,2.3,-38.1087492,145.2895959
2025-04-28T10:52:12.295080,ChargeFox,144.614101,-37.909729,"104 Shipwright Parade, Melbourne, VIC, 3030",9.03,15.65,-37.850401,144.5882783
2025-04-28T10:52:16.520314,ChargeFox,145.022549,-37.880786,"Glen Eira Rd, Melbourne, VIC, 3162",1.71,4.68,-37.8709314,145.0193037
2025-04-28T10:52:18.936238,bp pulse,144.993801,-37.647825,"1 Scanlon Drive, Melbourne, VIC, 3076",5.64,9.75,-37.6303914,145.0273223
2025-04-28T10:52:22.710153,ChargeFox,144.827103,-37.832834,"494 Grieve Parade, Melbourne, VIC, 3025",5.62,11.2,-37.7983442,144.8110919
2025-04-28T10:52:25.034697,AmpCharge,145.073586,-37.659606,"377 Plenty Road, Melbourne, VIC, 3082",7.37,12.38,-37.6132253,145.0980154
2025-04-28T10:52:28.738129,Moose Toys,145.085796,-37.973632,"29 Grange Road, Melbourne, VIC, 3192",5.13,11.12,-38.0021533,145.0974829
2025-04-28T10:52:30.776738,ChargeFox,145.120516,-37.817982,"1 Main Street, Melbourne, VIC, 3128",3.11,8.38,-37.8171289,145.0949242
2025-04-28T10:52:34.505349,ChargeFox,145.06833,-37.759487,"451 Lower Heidelberg Road, Melbourne, VIC, 3084",1.19,4.45,-37.7524788,145.0701284
2025-04-28T10:52:35.783861,Evie,144.572248,-37.722813,"201 Exford Road, Weir Views, VIC, 3338",10.9,13.2,-37.7924237,144.5498933
2025-04-28T10:52:37.553092,Evie,144.772413,-37.784565,"20 Mount Derrimut Road, Melbourne, VIC, 3026",7.83,9.93,-37.7987978,144.776051
2025-04-28T10:52:39.401287,ChargeFox,145.120516,-37.817982,"1 Main Street, Melbourne, VIC, 3128",2.6,6.75,-37.8366236,145.1233644
2025-04-28T10:52:41.486091,Evie,145.213897,-37.831918,"401 Canterbury Road, Melbourne, VIC, 3134",3.49,9.03,-37.8158726,145.2291113
2025-04-28T10:52:44.075826,EVUp,145.279595,-38.087022,"1063 South Gippsland Highway, Melbourne, VIC, 3977",2.07,4.67,-38.0997308,145.2807256
2025-04-28T10:52:46.127227,ChargeFox,145.124142,-38.139738,"15 Beach Street, Melbourne, VIC, 3199",4.86,8.58,-38.170954,145.0972517
2025-04-28T10:52:48.224600,ChargeFox,144.662341,-37.901958,"22 Synnot Street, Melbourne, VIC, 3030",1.02,3.45,-37.9047634,144.6530424
2025-04-28T10:52:50.405856,ChargeFox,144.724294,-37.828926,"117 Alcock Road, Melbourne, VIC, 3029",3.16,6.82,-37.8237397,144.7132186
2025-04-28T10:52:52.992927,ChargeFox,144.969519,-37.702474,"99 Jukes Road, Melbourne, VIC, 3060",2.53,7.15,-37.7146535,144.9605402
2025-04-28T10:52:55.952915,Evie,144.572248,-37.722813,"201 Exford Road, Weir Views, VIC, 3338",11.12,13.77,-37.792199,144.5486025
2025-04-28T10:52:58.178829,Evie,145.24882,-38.005187,"125 Princes Highway, Melbourne, VIC, 3175",9.77,11.68,-38.0097571,145.326648
2025-04-28T10:53:01.802856,ChargeFox,145.062994,-37.681565,"Clements Dr, Melbourne, VIC, 3083",2.65,6.97,-37.6982468,145.0596757
2025-04-28T10:53:03.604821,ChargeFox,145.062994,-37.681565,"Clements Dr, Melbourne, VIC, 3083",4.16,8.67,-37.6734151,145.0272333
2025-04-28T10:53:06.061549,ChargeFox,144.885528,-37.713652,"29-35 Louis Street, Airport West, VIC, 3042",1.56,4.92,-37.7222576,144.8834942
2025-04-28T10:53:07.923206,Evie,144.993264,-37.804475,"7-11 Stanton Street, Melbourne, VIC, 3067",0.82,3.8,-37.80745,144.9907213
2025-04-28T10:53:09.791801,ChargeFox,144.724294,-37.828926,"117 Alcock Road, Melbourne, VIC, 3029",3.62,8.5,-37.8321522,144.69462
2025-04-28T10:53:13.510928,ChargeFox,145.142444,-37.72293,"40 Brougham Street, Melbourne, VIC, 3095",5.84,11.6,-37.732231,145.1014989
2025-04-28T10:53:15.620865,ChargeFox,144.930032,-37.83076,"481 Plummer Street, Melbourne, VIC, 3207",1.66,4.53,-37.8245644,144.922933
2025-04-28T10:53:17.805567,Evie,145.24882,-38.005187,"125 Princes Highway, Melbourne, VIC, 3175",6.13,9.9,-38.0266156,145.3045626
2025-04-28T10:53:19.930309,ChargeFox,145.034439,-37.820942,"1 Grace Street, Melbourne, VIC, 3122",0.79,3.72,-37.8244246,145.0317207
2025-04-28T10:53:20.961934,Evie,145.191942,-38.308363,"34 King Street, Hastings, VIC, 3915",0.93,4.42,-38.3056058,145.1859934
2025-04-28T10:53:23.290177,AmpCharge,145.166811,-37.941731,"754-768 Princes Highway, Melbourne, VIC, 3171",2.15,10.87,-37.9503548,145.1665966
2025-04-28T10:53:24.185470,Evie,145.118395,-37.510615,"74 Church Street, Whittlesea, VIC, 3757",1.49,2.28,-37.5040691,145.1090152
2025-04-28T10:53:28.937506,bp pulse,145.223135,-37.97077,"Stud Road, Melbourne, VIC, 3175",2.55,6.93,-37.9558319,145.2143234
2025-04-28T10:53:31.356991,Evie,145.312048,-37.76114,"246A Maroondah Highway, Melbourne, VIC, 3116",8.84,12.42,-37.7291014,145.378424
2025-04-28T10:53:33.973918,AmpCharge,145.296273,-37.823223,"Gatwick Rd, Melbourne, VIC, 3153",3.1,6.47,-37.8315054,145.3110008
2025-04-28T10:53:37.321536,Evie,144.915231,-37.772574,"66 The Parade, Melbourne, VIC, 3032",0.75,2.63,-37.7753252,144.921825
2025-04-28T10:53:39.872645,Evie,145.182558,-38.088428,"1095 Frankston Dandenong Road, Melbourne, VIC, 3201",8.1,11.05,-38.0761008,145.1472438
2025-04-28T10:53:41.207393,Evie,144.572248,-37.722813,"201 Exford Road, Weir Views, VIC, 3338",10.8,12.92,-37.793821,144.5506713
2025-04-28T10:53:43.687148,Evie,144.922268,-37.676814,"1177-1183 Pascoe Vale Road, Melbourne, VIC, 3047",5.29,9.57,-37.6381563,144.9353302
2025-04-28T10:53:46.032605,ChargeFox,145.029635,-37.855584,"290 Glenferrie Road, Melbourne, VIC, 3144",1.18,6.87,-37.8563442,145.0193207
2025-04-28T10:53:49.700484,ChargeFox,145.085511,-37.887755,"1341 Princes Highway, Melbourne, VIC, 3145",2.22,6.2,-37.8822799,145.1001365
2025-04-28T10:53:52.404326,JOLT,145.230453,-37.898589,"1335 Ferntree Gully Road, Melbourne, VIC, 3179",5.49,7.75,-37.8688729,145.2126338
2025-04-28T10:53:55.426511,ChargeFox,144.599737,-37.715307,"Bridge Rd, Cobblebank, VIC, 3338",0.84,4.28,-37.7125512,144.6040773
2025-04-28T10:53:58.794080,Evie,144.922268,-37.676814,"1177-1183 Pascoe Vale Road, Melbourne, VIC, 3047",5.44,10.98,-37.6641298,144.959583
2025-04-28T10:54:00.989756,ChargeFox,144.930032,-37.83076,"481 Plummer Street, Melbourne, VIC, 3207",1.36,3.77,-37.8333613,144.9219203
2025-04-28T10:54:02.892656,ChargeFox,145.142444,-37.72293,"40 Brougham Street, Melbourne, VIC, 3095",7.29,14.93,-37.6733272,145.1588075
2025-04-28T10:54:08.431378,ChargeFox,144.614101,-37.909729,"104 Shipwright Parade, Melbourne, VIC, 3030",5.12,11.07,-37.8800365,144.6170498
2025-04-28T10:54:10.633896,AmpCharge,144.80928,-37.846491,"1 Horsburgh Drive, Melbourne, VIC, 3025",4.17,8.17,-37.8671503,144.8294637
2025-04-28T10:54:12.746854,ChargeFox,145.011346,-37.812423,"620 Victoria Street, Melbourne, VIC, 3121",2.18,5.55,-37.8191777,145.0167539
2025-04-28T10:54:14.920027,Evie,144.782132,-37.696554,"410 Melton Highway, Melbourne, VIC, 3038",4.59,6.9,-37.7062908,144.8039161
2025-04-28T10:54:17.263032,Evie,144.922268,-37.676814,"1177-1183 Pascoe Vale Road, Melbourne, VIC, 3047",1.35,4.02,-37.6804576,144.9123982
2025-04-28T10:54:19.377392,bp pulse,144.993801,-37.647825,"1 Scanlon Drive, Melbourne, VIC, 3076",5.33,8.85,-37.6245646,145.0136597
2025-04-28T10:54:23.736590,Evie,144.922268,-37.676814,"1177-1183 Pascoe Vale Road, Melbourne, VIC, 3047",1.69,5.1,-37.6730847,144.9282577
2025-04-28T10:54:26.339888,bp pulse,144.993801,-37.647825,"1 Scanlon Drive, Melbourne, VIC, 3076",12.32,14.65,-37.603329,144.9253134
2025-04-28T10:54:28.949287,ChargeFox,144.662341,-37.901958,"22 Synnot Street, Melbourne, VIC, 3030",2.26,5.15,-37.907984,144.6416748
2025-04-28T10:54:31.847014,ChargeFox,144.961488,-37.718971,"11 Boundary Road, Melbourne, VIC, 3046",1.35,5.27,-37.7272635,144.9678538
2025-04-28T10:54:35.731560,Evie,145.256979,-38.051221,"75S Lynbrook Boulevard, Melbourne, VIC, 3975",1.13,2.95,-38.0558639,145.2561128
2025-04-28T10:54:38.414663,ChargeFox,144.962027,-37.771481,"1 David Street, Melbourne, VIC, 3056",0.78,4.32,-37.7664715,144.9613103
2025-04-28T10:54:43.090515,Evie,144.572248,-37.722813,"201 Exford Road, Weir Views, VIC, 3338",9.87,13.9,-37.7821653,144.5503709
2025-04-28T10:54:46.191804,ChargeFox,144.967322,-37.742419,"82 Russell Street, Melbourne, VIC, 3058",0.56,3.25,-37.7449752,144.9643314
2025-04-28T10:54:48.013443,ChargeFox,145.142444,-37.72293,"40 Brougham Street, Melbourne, VIC, 3095",7.29,14.93,-37.6733272,145.1588075
2025-04-28T10:54:50.152045,ChargeFox,144.885528,-37.713652,"29-35 Louis Street, Airport West, VIC, 3042",2.79,6.97,-37.7000743,144.8908894
2025-04-28T10:54:52.319153,AmpCharge,145.073586,-37.659606,"377 Plenty Road, Melbourne, VIC, 3082",5.51,10.23,-37.6403391,145.084278
2025-04-28T10:54:57.847343,ChargeFox,144.614101,-37.909729,"104 Shipwright Parade, Melbourne, VIC, 3030",3.05,7.7,-37.8958126,144.6304628
2025-04-28T10:55:00.091051,bp pulse,144.993801,-37.647825,"1 Scanlon Drive, Melbourne, VIC, 3076",3.55,8.17,-37.6523847,145.0315487
2025-04-28T10:55:03.715765,Moose Toys,145.085796,-37.973632,"29 Grange Road, Melbourne, VIC, 3192",4.38,9.1,-37.9715559,145.124582
2025-04-28T10:55:06.121857,ChargeFox,145.135069,-38.151687,"47-49 Moorooduc Hwy, Melbourne, VIC, 3199",5.88,9.25,-38.1353489,145.1666795
2025-04-28T10:55:07.955653,ChargeFox,145.502872,-37.650986,"80 Healesville Kinglake Road, Healesville, VIC, 3777",3.63,6,-37.6635261,145.4817549
2025-04-28T10:55:10.638720,Evie,144.922268,-37.676814,"1177-1183 Pascoe Vale Road, Melbourne, VIC, 3047",4.04,6.9,-37.6601922,144.9408062
2025-04-28T10:55:16.224418,bp pulse,144.739608,-37.756332,"Western Highway, Caroline Springs Boulevard, Melbourne, VIC, 3023",3.4,6.55,-37.7326399,144.733868
2025-04-28T10:55:17.344358,Evie,144.572248,-37.722813,"201 Exford Road, Weir Views, VIC, 3338",10.73,13.12,-37.7852115,144.5605697
2025-04-28T10:55:18.876590,Evie,144.572248,-37.722813,"201 Exford Road, Weir Views, VIC, 3338",10.61,12.93,-37.787905,144.5592084
2025-04-28T10:55:20.705557,ChargeFox,144.959594,-37.815888,"501 Bourke Street, Melbourne, VIC, 3000",0.4,2.47,-37.8142454,144.9631732
2025-04-28T10:55:22.040457,Evie,144.572248,-37.722813,"201 Exford Road, Weir Views, VIC, 3338",11.17,16.78,-37.7853138,144.5406661
2025-04-28T10:55:23.840336,AmpCharge,145.051589,-37.826615,"73 Camberwell Road, Melbourne, VIC, 3123",2.88,7.58,-37.8163364,145.0687942
2025-04-28T10:55:27.826537,Evie,145.213897,-37.831918,"401 Canterbury Road, Melbourne, VIC, 3134",1.11,4.2,-37.8379885,145.2121845
2025-04-28T10:55:31.558385,ChargeFox,144.827103,-37.832834,"494 Grieve Parade, Melbourne, VIC, 3025",3.59,8.02,-37.8119107,144.8154073
2025-04-28T10:55:33.381243,ChargeFox,145.342013,-38.093164,"Matterhorn Dr, Melbourne, VIC, 3978",2.77,4.3,-38.1028681,145.3302814
2025-04-28T10:55:36.147314,AmpCharge,145.23639,-37.90804,"940 Stud Road, Melbourne, VIC, 3178",2.63,4.33,-37.9239267,145.2447672
2025-04-28T10:55:37.297091,Evie,144.572248,-37.722813,"201 Exford Road, Weir Views, VIC, 3338",10.44,12.17,-37.7884948,144.5582739
2025-04-28T10:55:39.447743,ChargeFox,145.083057,-37.884293,"1341 Princes Highway, Melbourne, VIC, 3145",3.25,6.95,-37.876835,145.0658739
2025-04-28T10:55:41.532899,Evie,144.782132,-37.696554,"410 Melton Highway, Melbourne, VIC, 3038",6.06,6.1,-37.7205762,144.8047614
2025-04-28T10:55:45.776748,AmpCharge,145.073586,-37.659606,"377 Plenty Road, Melbourne, VIC, 3082",10.74,19.08,-37.5979507,145.0753657
2025-04-28T10:55:48.392986,bp pulse,145.264097,-38.110217,"1025 Cranbourne Frankston Road, Melbourne, VIC, 3977",2.28,7.33,-38.102241,145.2517182
2025-04-28T10:55:51.066744,Evie,144.729187,-37.581831,"98-122 O'Shanassy Street, Sunbury, VIC, 3429",1.51,4.42,-37.5772947,144.7161349
2025-04-28T10:55:53.404641,ChargeFox,145.135069,-38.151687,"47-49 Moorooduc Hwy, Melbourne, VIC, 3199",5.14,7.67,-38.1379689,145.1628252
2025-04-28T10:55:56.454766,ChargeFox,145.18965,-37.936361,"271 Police Road, Melbourne, VIC, 3170",1.88,5.6,-37.9359053,145.2051222
2025-04-28T10:55:58.803465,bp pulse,144.739608,-37.756332,"Western Highway, Caroline Springs Boulevard, Melbourne, VIC, 3023",11.67,18.38,-37.705345,144.6794568
2025-04-28T10:56:02.751375,Evie,144.89418,-37.802342,"38 Raleigh Street, Melbourne, VIC, 3011",1.76,4.25,-37.8054508,144.879879
2025-04-28T10:56:04.948756,bp pulse,144.993801,-37.647825,"1 Scanlon Drive, Melbourne, VIC, 3076",5.31,10.18,-37.6755673,144.9898056
2025-04-28T10:56:06.805401,ChargeFox,145.120516,-37.817982,"1 Main Street, Melbourne, VIC, 3128",2.03,6.68,-37.8148997,145.1062282
2025-04-28T10:56:08.902721,ChargeFox,145.050275,-37.936956,"488 South Road, Melbourne, VIC, 3189",6.6,13.65,-37.9502592,145.0043868
2025-04-28T10:56:11.063882,ChargeFox,144.614101,-37.909729,"104 Shipwright Parade, Melbourne, VIC, 3030",0.56,2.63,-37.9110402,144.6113082
2025-04-28T10:56:13.855136,ChargeFox,145.342013,-38.093164,"Matterhorn Dr, Melbourne, VIC, 3978",7.73,12.68,-38.0398297,145.3451089
2025-04-28T10:56:17.173666,ChargeFox,145.142444,-37.72293,"40 Brougham Street, Melbourne, VIC, 3095",1.71,5.35,-37.713736,145.147673
2025-04-28T10:56:19.740348,AmpCharge,145.296273,-37.823223,"Gatwick Rd, Melbourne, VIC, 3153",5.46,7.7,-37.8054372,145.3280915
2025-04-28T10:56:22.183565,Evie,145.182558,-38.088428,"1095 Frankston Dandenong Road, Melbourne, VIC, 3201",2.4,5.32,-38.1003312,145.1788657
2025-04-28T10:56:24.230891,Evie,144.993264,-37.804475,"7-11 Stanton Street, Melbourne, VIC, 3067",0.67,4.03,-37.8045508,144.9988542
2025-04-28T11:06:25.919971,bp pulse,144.898079,-37.534418,"470 Donnybrook Road, Melbourne, VIC, 3064",10.55,15.48,-37.5442344,145.0076408
2025-04-28T11:06:28.908354,JOLT,145.041463,-37.956312,"322 Bay Road, Melbourne, VIC, 3192",4.09,7.02,-37.9706564,145.0212822